century	postnominal	total	text	weight	type
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	0	126	cochronA.o23.psd	Light	ProperN
9	1	98	cocura.o2.psd	Light	ProperN
9	1	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	98	cocura.o2.psd	Light	ProperN
9	0	4	cocuraC.psd	Light	ProperN
9	0	4	cocuraC.psd	Light	ProperN
9	0	4	cocuraC.psd	Light	ProperN
9	0	4	cocuraC.psd	Light	ProperN
9	1	131	cogregdC.o24.psd	Light	ProperN
9	1	131	cogregdC.o24.psd	Light	ProperN
9	1	131	cogregdC.o24.psd	Light	ProperN
9	1	131	cogregdC.o24.psd	Light	ProperN
9	1	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	131	cogregdC.o24.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	7	colaece.o2.psd	Light	ProperN
9	0	5	colawafint.o2.psd	Light	ProperN
9	0	5	colawafint.o2.psd	Light	ProperN
9	0	5	colawafint.o2.psd	Light	ProperN
9	0	5	colawafint.o2.psd	Light	ProperN
9	0	5	colawafint.o2.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	7	comart1.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	0	13	comart2.psd	Light	ProperN
9	1	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	123	comart3.o23.psd	Light	ProperN
9	0	3	comarvel.o23.psd	Light	ProperN
9	0	3	comarvel.o23.psd	Light	ProperN
9	0	3	comarvel.o23.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	12	comary.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	22	conicodA.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	13	conicodC.psd	Light	ProperN
9	0	2	conicodD.psd	Light	ProperN
9	0	2	conicodD.psd	Light	ProperN
9	0	2	conicodE.psd	Light	ProperN
9	0	2	conicodE.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
9	0	299	coorosiu.o2.psd	Light	ProperN
